Time,Position,Speed
2.744,0.0509241,-0.399015
2.745,0.050525,-0.404689
2.746,0.0501204,-0.410329
2.747,0.04971,-0.415933
2.748,0.0492941,-0.421502
2.749,0.0488726,-0.427033
2.75,0.0484456,-0.432527
2.751,0.048013,-0.437983
2.752,0.047575,-0.443401
2.753,0.0471316,-0.448778
2.754,0.0466829,-0.454116
2.755,0.0462288,-0.459413
2.756,0.0457693,-0.464668
2.757,0.0453047,-0.469881
2.758,0.0448348,-0.47505
2.759,0.0443597,-0.480176
2.76,0.0438796,-0.485258
2.761,0.0433943,-0.490294
2.762,0.042904,-0.495284
2.763,0.0424087,-0.500228
2.764,0.0419085,-0.505124
2.765,0.0414034,-0.509971
2.766,0.0408934,-0.51477
2.767,0.0403786,-0.519519
2.768,0.0398591,-0.524217
2.769,0.0393349,-0.528865
2.77,0.038806,-0.533459
2.771,0.0382726,-0.538001
2.772,0.0377346,-0.54249
2.773,0.0371921,-0.546924
2.774,0.0366452,-0.551302
2.775,0.0360939,-0.555624
2.776,0.0355382,-0.55989
2.777,0.0349783,-0.564098
2.778,0.0344142,-0.568247
2.779,0.033846,-0.572336
2.78,0.0332737,-0.576366
2.781,0.0326973,-0.580334
2.782,0.032117,-0.584241
2.783,0.0315327,-0.588085
2.784,0.0309446,-0.591865
2.785,0.0303528,-0.595581
2.786,0.0297572,-0.599231
2.787,0.029158,-0.602816
2.788,0.0285551,-0.606333
2.789,0.0279488,-0.609783
2.79,0.027339,-0.613164
2.791,0.0267259,-0.616476
2.792,0.0261094,-0.619717
2.793,0.0254897,-0.622887
2.794,0.0248668,-0.625984
2.795,0.0242408,-0.629009
2.796,0.0236118,-0.63196
2.797,0.0229798,-0.634836
2.798,0.022345,-0.637637
2.799,0.0217074,-0.640361
2.8,0.021067,-0.643008
2.801,0.020424,-0.645577
2.802,0.0197784,-0.648066
2.803,0.0191303,-0.650476
2.804,0.0184799,-0.652805
2.805,0.0178271,-0.655053
2.806,0.017172,-0.657218
2.807,0.0165148,-0.6593
2.808,0.0158555,-0.661297
2.809,0.0151942,-0.66321
2.81,0.014531,-0.665037
2.811,0.013866,-0.666777
2.812,0.0131992,-0.668429
2.813,0.0125307,-0.669994
2.814,0.0118608,-0.671469
2.815,0.0111893,-0.672854
2.816,0.0105164,-0.674148
2.817,0.00984228,-0.675351
2.818,0.00916693,-0.676462
2.819,0.00849047,-0.677479
2.82,0.00781299,-0.678402
2.821,0.00713459,-0.679231
2.822,0.00645535,-0.679964
2.823,0.00577539,-0.680601
2.824,0.00509479,-0.681141
2.825,0.00441365,-0.681584
2.826,0.00373206,-0.681928
2.827,0.00305014,-0.682173
2.828,0.00236796,-0.682318
2.829,0.00168565,-0.682362
2.83,0.00100328,-0.682306
2.831,0.000320977,-0.682147
2.832,-0.00036117,-0.681886
2.833,-0.00104306,-0.681522
2.834,-0.00172458,-0.681054
2.835,-0.00240563,-0.680482
2.836,-0.00308611,-0.679805
2.837,-0.00376592,-0.679023
2.838,-0.00444494,-0.678135
2.839,-0.00512308,-0.67714
2.84,-0.00580022,-0.676038
2.841,-0.00647626,-0.674828
2.842,-0.00715108,-0.67351
2.843,-0.00782459,-0.672084
2.844,-0.00849668,-0.670549
2.845,-0.00916723,-0.668905
2.846,-0.00983613,-0.667151
2.847,-0.0105033,-0.665287
2.848,-0.0111686,-0.663312
2.849,-0.0118319,-0.661227
2.85,-0.0124931,-0.65903
2.851,-0.0131521,-0.656722
2.852,-0.0138089,-0.654303
2.853,-0.0144632,-0.651772
2.854,-0.0151149,-0.649129
2.855,-0.0157641,-0.646373
2.856,-0.0164104,-0.643505
2.857,-0.0170539,-0.640525
2.858,-0.0176945,-0.637432
2.859,-0.0183319,-0.634227
2.86,-0.0189661,-0.630909
2.861,-0.019597,-0.627478
2.862,-0.0202245,-0.623934
2.863,-0.0208484,-0.620278
2.864,-0.0214687,-0.61651
2.865,-0.0220852,-0.612629
2.866,-0.0226979,-0.608636
2.867,-0.0233065,-0.60453
2.868,-0.023911,-0.600313
2.869,-0.0245113,-0.595985
2.87,-0.0251073,-0.591544
2.871,-0.0256989,-0.586993
2.872,-0.0262859,-0.582332
2.873,-0.0268682,-0.577559
2.874,-0.0274458,-0.572677
2.875,-0.0280184,-0.567686
2.876,-0.0285861,-0.562585
2.877,-0.0291487,-0.557376
2.878,-0.0297061,-0.552059
2.879,-0.0302581,-0.546635
2.88,-0.0308048,-0.541104
2.881,-0.0313459,-0.535467
2.882,-0.0318813,-0.529725
2.883,-0.0324111,-0.523878
2.884,-0.032935,-0.517927
2.885,-0.0334529,-0.511873
2.886,-0.0339647,-0.505716
2.887,-0.0344705,-0.499459
2.888,-0.0349699,-0.493101
2.889,-0.035463,-0.486643
2.89,-0.0359497,-0.480087
2.891,-0.0364298,-0.473433
2.892,-0.0369032,-0.466683
2.893,-0.0373699,-0.459838
2.894,-0.0378297,-0.452898
2.895,-0.0382826,-0.445865
2.896,-0.0387285,-0.43874
2.897,-0.0391672,-0.431525
2.898,-0.0395987,-0.42422
2.899,-0.040023,-0.416827
2.9,-0.0404398,-0.409348
2.901,-0.0408491,-0.401783
2.902,-0.0412509,-0.394134
2.903,-0.041645,-0.386402
2.904,-0.0420314,-0.378589
2.905,-0.04241,-0.370697
2.906,-0.0427807,-0.362727
2.907,-0.0431435,-0.35468
2.908,-0.0434981,-0.346559
2.909,-0.0438447,-0.338364
2.91,-0.0441831,-0.330098
2.911,-0.0445132,-0.321762
2.912,-0.0448349,-0.313357
2.913,-0.0451483,-0.304887
2.914,-0.0454532,-0.296351
2.915,-0.0457495,-0.287753
2.916,-0.0460373,-0.279094
2.917,-0.0463164,-0.270376
2.918,-0.0465867,-0.2616
2.919,-0.0468483,-0.252769
2.92,-0.0471011,-0.243885
2.921,-0.047345,-0.234949
2.922,-0.0475799,-0.225963
2.923,-0.0478059,-0.216931
2.924,-0.0480228,-0.207852
2.925,-0.0482307,-0.19873
2.926,-0.0484294,-0.189567
2.927,-0.048619,-0.180365
2.928,-0.0487994,-0.171125
2.929,-0.0489705,-0.16185
2.93,-0.0491323,-0.152542
2.931,-0.0492849,-0.143203
2.932,-0.0494281,-0.133836
2.933,-0.0495619,-0.124442
2.934,-0.0496864,-0.115023
2.935,-0.0498014,-0.105582
2.936,-0.049907,-0.0961216
2.937,-0.0500031,-0.086643
2.938,-0.0500897,-0.0771488
2.939,-0.0501669,-0.0676411
2.94,-0.0502345,-0.0581223
2.941,-0.0502926,-0.0485944
2.942,-0.0503412,-0.0390598
2.943,-0.0503803,-0.0295207
2.944,-0.0504098,-0.0199793
2.945,-0.0504298,-0.0104378
2.946,-0.0504402,-0.000898421
2.947,-0.0504411,0.00863656
2.948,-0.0504325,0.018165
2.949,-0.0504143,0.0276845
2.95,-0.0503866,0.0371931
2.951,-0.0503494,0.0466884
2.952,-0.0503028,0.0561683
2.953,-0.0502466,0.0656306
2.954,-0.050181,0.0750731
2.955,-0.0501059,0.0844936
2.956,-0.0500214,0.09389
2.957,-0.0499275,0.10326
2.958,-0.0498242,0.112602
2.959,-0.0497116,0.121913
2.96,-0.0495897,0.131192
2.961,-0.0494585,0.140435
2.962,-0.0493181,0.149642
2.963,-0.0491685,0.158811
2.964,-0.0490096,0.167938
2.965,-0.0488417,0.177022
2.966,-0.0486647,0.186062
2.967,-0.0484786,0.195054
2.968,-0.0482836,0.203998
2.969,-0.0480796,0.212891
2.97,-0.0478667,0.221731
2.971,-0.047645,0.230517
2.972,-0.0474144,0.239247
2.973,-0.0471752,0.247918
2.974,-0.0469273,0.256529
2.975,-0.0466707,0.265078
2.976,-0.0464057,0.273563
2.977,-0.0461321,0.281984
2.978,-0.0458501,0.290337
2.979,-0.0455598,0.298622
2.98,-0.0452612,0.306836
2.981,-0.0449543,0.314978
2.982,-0.0446393,0.323047
2.983,-0.0443163,0.331041
2.984,-0.0439853,0.338958
2.985,-0.0436463,0.346797
2.986,-0.0432995,0.354556
2.987,-0.0429449,0.362235
2.988,-0.0425827,0.369832
2.989,-0.0422129,0.377344
2.99,-0.0418355,0.384772
2.991,-0.0414508,0.392114
2.992,-0.0410586,0.399368
2.993,-0.0406593,0.406533
2.994,-0.0402527,0.413608
2.995,-0.0398391,0.420593
2.996,-0.0394185,0.427485
2.997,-0.0389911,0.434284
2.998,-0.0385568,0.440989
2.999,-0.0381158,0.447598
3,-0.0376682,0.454112
3.001,-0.0372141,0.460528
3.002,-0.0367536,0.466846
3.003,-0.0362867,0.473065
3.004,-0.0358136,0.479184
3.005,-0.0353345,0.485203
3.006,-0.0348493,0.491121
3.007,-0.0343581,0.496936
3.008,-0.0338612,0.502649
3.009,-0.0333585,0.508259
3.01,-0.0328503,0.513764
3.011,-0.0323365,0.519165
3.012,-0.0318174,0.524461
3.013,-0.0312929,0.529652
3.014,-0.0307632,0.534736
3.015,-0.0302285,0.539714
3.016,-0.0296888,0.544584
3.017,-0.0291442,0.549348
3.018,-0.0285949,0.554003
3.019,-0.0280409,0.558551
3.02,-0.0274823,0.562991
3.021,-0.0269193,0.567322
3.022,-0.026352,0.571544
3.023,-0.0257805,0.575657
3.024,-0.0252048,0.579662
3.025,-0.0246251,0.583557
3.026,-0.0240416,0.587342
3.027,-0.0234542,0.591019
3.028,-0.0228632,0.594586
3.029,-0.0222686,0.598043
3.03,-0.0216706,0.601391
3.031,-0.0210692,0.60463
3.032,-0.0204646,0.607759
3.033,-0.0198568,0.610779
3.034,-0.019246,0.61369
3.035,-0.0186323,0.616493
3.036,-0.0180158,0.619186
3.037,-0.0173967,0.621771
3.038,-0.0167749,0.624247
3.039,-0.0161506,0.626616
3.04,-0.015524,0.628877
3.041,-0.0148951,0.63103
3.042,-0.0142641,0.633076
3.043,-0.013631,0.635015
3.044,-0.012996,0.636848
3.045,-0.0123592,0.638574
3.046,-0.0117206,0.640195
3.047,-0.0110804,0.64171
3.048,-0.0104387,0.643121
3.049,-0.00979558,0.644427
3.05,-0.00915115,0.64563
3.051,-0.00850552,0.646729
3.052,-0.0078588,0.647725
3.053,-0.00721107,0.648618
3.054,-0.00656245,0.64941
3.055,-0.00591304,0.6501
3.056,-0.00526294,0.65069
3.057,-0.00461225,0.65118
3.058,-0.00396107,0.65157
3.059,-0.0033095,0.651861
3.06,-0.00265764,0.652054
3.061,-0.00200559,0.65215
3.062,-0.00135344,0.652148
3.063,-0.00070129,0.65205
3.064,-4.92397e-05,0.651856
3.065,0.000602617,0.651568
3.066,0.00125418,0.651185
3.067,0.00190537,0.650709
3.068,0.00255608,0.65014
3.069,0.00320622,0.649479
3.07,0.0038557,0.648726
3.071,0.00450442,0.647883
3.072,0.00515231,0.64695
3.073,0.00579926,0.645928
3.074,0.00644518,0.644817
3.075,0.00709,0.643619
3.076,0.00773362,0.642334
3.077,0.00837595,0.640963
3.078,0.00901692,0.639507
3.079,0.00965642,0.637967
3.08,0.0102944,0.636343
3.081,0.0109307,0.634636
3.082,0.0115654,0.632847
3.083,0.0121982,0.630976
3.084,0.0128292,0.629026
3.085,0.0134582,0.626996
3.086,0.0140852,0.624887
3.087,0.0147101,0.6227
3.088,0.0153328,0.620436
3.089,0.0159532,0.618095
3.09,0.0165713,0.615679
3.091,0.017187,0.613189
3.092,0.0178002,0.610624
3.093,0.0184108,0.607987
3.094,0.0190188,0.605277
3.095,0.0196241,0.602497
3.096,0.0202266,0.599645
3.097,0.0208262,0.596724
3.098,0.021423,0.593734
3.099,0.0220167,0.590676
3.1,0.0226074,0.587551
3.101,0.0231949,0.584359
3.102,0.0237793,0.581101
3.103,0.0243604,0.577779
3.104,0.0249382,0.574393
3.105,0.0255125,0.570944
3.106,0.0260835,0.567432
3.107,0.0266509,0.563859
3.108,0.0272148,0.560226
3.109,0.027775,0.556532
3.11,0.0283315,0.552779
3.111,0.0288843,0.548968
3.112,0.0294333,0.545099
3.113,0.0299784,0.541174
3.114,0.0305196,0.537192
3.115,0.0310568,0.533156
3.116,0.0315899,0.529065
3.117,0.032119,0.52492
3.118,0.0326439,0.520723
3.119,0.0331646,0.516473
3.12,0.0336811,0.512172
3.121,0.0341933,0.507821
3.122,0.0347011,0.50342
3.123,0.0352045,0.498969
3.124,0.0357035,0.494471
3.125,0.0361979,0.489925
3.126,0.0366879,0.485332
3.127,0.0371732,0.480693
3.128,0.0376539,0.476008
3.129,0.0381299,0.471279
3.13,0.0386012,0.466506
3.131,0.0390677,0.46169
3.132,0.0395294,0.456831
3.133,0.0399862,0.451931
3.134,0.0404381,0.446989
3.135,0.0408851,0.442007
3.136,0.0413271,0.436986
3.137,0.0417641,0.431925
3.138,0.042196,0.426826
3.139,0.0426229,0.421689
3.14,0.0430446,0.416515
3.141,0.0434611,0.411305
3.142,0.0438724,0.406059
3.143,0.0442784,0.400778
3.144,0.0446792,0.395463
3.145,0.0450747,0.390114
3.146,0.0454648,0.384732
3.147,0.0458495,0.379318
3.148,0.0462288,0.373871
3.149,0.0466027,0.368394
3.15,0.0469711,0.362886
3.151,0.047334,0.357348
3.152,0.0476913,0.351781
3.153,0.0480431,0.346185
3.154,0.0483893,0.34056
3.155,0.0487299,0.334909
3.156,0.0490648,0.32923
3.157,0.049394,0.323525
3.158,0.0497175,0.317795
3.159,0.0500353,0.312039
3.16,0.0503474,0.306258
3.161,0.0506536,0.300454
3.162,0.0509541,0.294626
3.163,0.0512487,0.288775
3.164,0.0515375,0.282902
3.165,0.0518204,0.277007
3.166,0.0520974,0.271091
3.167,0.0523685,0.265155
3.168,0.0526336,0.259198
3.169,0.0528928,0.253222
3.17,0.0531461,0.247226
3.171,0.0533933,0.241212
3.172,0.0536345,0.235181
3.173,0.0538697,0.229132
3.174,0.0540988,0.223066
3.175,0.0543219,0.216983
3.176,0.0545389,0.210885
3.177,0.0547497,0.204771
3.178,0.0549545,0.198643
3.179,0.0551532,0.1925
3.18,0.0553457,0.186344
3.181,0.055532,0.180174
3.182,0.0557122,0.173992
3.183,0.0558862,0.167797
3.184,0.056054,0.161591
3.185,0.0562155,0.155373
3.186,0.0563709,0.149144
3.187,0.0565201,0.142905
3.188,0.056663,0.136657
3.189,0.0567996,0.130399
3.19,0.05693,0.124132
3.191,0.0570542,0.117857
3.192,0.057172,0.111574
3.193,0.0572836,0.105284
3.194,0.0573889,0.0989865
3.195,0.0574879,0.0926829
3.196,0.0575805,0.0863733
3.197,0.0576669,0.0800583
3.198,0.057747,0.0737384
3.199,0.0578207,0.0674139
3.2,0.0578881,0.0610854
3.201,0.0579492,0.0547533
3.202,0.058004,0.0484182
3.203,0.0580524,0.0420804
3.204,0.0580945,0.0357405
3.205,0.0581302,0.0293989
3.206,0.0581596,0.0230561
3.207,0.0581827,0.0167126
3.208,0.0581994,0.0103688
3.209,0.0582097,0.00402518
3.21,0.0582138,-0.00231775
3.211,0.0582114,-0.00865953
3.212,0.0582028,-0.0149997
3.213,0.0581878,-0.0213378
3.214,0.0581665,-0.0276734
3.215,0.0581388,-0.0340059
3.216,0.0581048,-0.040335
3.217,0.0580644,-0.0466601
3.218,0.0580178,-0.0529807
3.219,0.0579648,-0.0592965
3.22,0.0579055,-0.0656069
3.221,0.0578399,-0.0719114
3.222,0.057768,-0.0782096
3.223,0.0576898,-0.084501
3.224,0.0576053,-0.0907851
3.225,0.0575145,-0.0970615
3.226,0.0574174,-0.10333
3.227,0.0573141,-0.109589
3.228,0.0572045,-0.115839
3.229,0.0570887,-0.12208
3.23,0.0569666,-0.12831
3.231,0.0568383,-0.13453
3.232,0.0567037,-0.140738
3.233,0.056563,-0.146935
3.234,0.0564161,-0.15312
3.235,0.056263,-0.159292
3.236,0.0561037,-0.165451
3.237,0.0559382,-0.171596
3.238,0.0557666,-0.177727
3.239,0.0555889,-0.183843
3.24,0.055405,-0.189945
3.241,0.0552151,-0.19603
3.242,0.0550191,-0.202099
3.243,0.054817,-0.208152
3.244,0.0546088,-0.214188
3.245,0.0543946,-0.220205
3.246,0.0541744,-0.226205
3.247,0.0539482,-0.232185
3.248,0.053716,-0.238146
3.249,0.0534779,-0.244088
3.25,0.0532338,-0.250009
3.251,0.0529838,-0.255909
3.252,0.0527279,-0.261787
3.253,0.0524661,-0.267643
3.254,0.0521985,-0.273477
3.255,0.051925,-0.279288
3.256,0.0516457,-0.285074
3.257,0.0513606,-0.290837
3.258,0.0510698,-0.296575
3.259,0.0507732,-0.302287
3.26,0.0504709,-0.307973
3.261,0.0501629,-0.313633
3.262,0.0498493,-0.319265
3.263,0.04953,-0.32487
3.264,0.0492052,-0.330446
3.265,0.0488747,-0.335993
3.266,0.0485387,-0.341511
3.267,0.0481972,-0.346999
3.268,0.0478502,-0.352456
3.269,0.0474978,-0.357881
3.27,0.0471399,-0.363275
3.271,0.0467766,-0.368635
3.272,0.046408,-0.373963
3.273,0.046034,-0.379257
3.274,0.0456548,-0.384516
3.275,0.0452702,-0.38974
3.276,0.0448805,-0.394928
3.277,0.0444856,-0.40008
3.278,0.0440855,-0.405195
3.279,0.0436803,-0.410272
3.28,0.04327,-0.415311
3.281,0.0428547,-0.42031
3.282,0.0424344,-0.42527
3.283,0.0420091,-0.43019
3.284,0.0415789,-0.435068
3.285,0.0411439,-0.439904
3.286,0.040704,-0.444699
3.287,0.0402593,-0.449449
3.288,0.0398098,-0.454157
3.289,0.0393557,-0.458819
3.29,0.0388969,-0.463437
3.291,0.0384334,-0.468008
3.292,0.0379654,-0.472533
3.293,0.0374929,-0.47701
3.294,0.0370159,-0.481439
3.295,0.0365344,-0.48582
3.296,0.0360486,-0.490151
3.297,0.0355585,-0.494432
3.298,0.035064,-0.498661
3.299,0.0345654,-0.502839
3.3,0.0340625,-0.506965
3.301,0.0335556,-0.511037
3.302,0.0330445,-0.515056
3.303,0.0325295,-0.51902
3.304,0.0320104,-0.522928
3.305,0.0314875,-0.52678
3.306,0.0309607,-0.530575
3.307,0.0304302,-0.534312
3.308,0.0298959,-0.537991
3.309,0.0293579,-0.541611
3.31,0.0288162,-0.545171
3.311,0.0282711,-0.54867
3.312,0.0277224,-0.552107
3.313,0.0271703,-0.555482
3.314,0.0266148,-0.558794
3.315,0.026056,-0.562042
3.316,0.025494,-0.565226
3.317,0.0249288,-0.568344
3.318,0.0243604,-0.571396
3.319,0.023789,-0.574381
3.32,0.0232146,-0.577298
3.321,0.0226373,-0.580147
3.322,0.0220572,-0.582926
3.323,0.0214743,-0.585635
3.324,0.0208886,-0.588274
3.325,0.0203004,-0.590841
3.326,0.0197095,-0.593336
3.327,0.0191162,-0.595757
3.328,0.0185204,-0.598105
3.329,0.0179223,-0.600378
3.33,0.0173219,-0.602575
3.331,0.0167194,-0.604697
3.332,0.0161147,-0.606741
3.333,0.0155079,-0.608708
3.334,0.0148992,-0.610596
3.335,0.0142886,-0.612405
3.336,0.0136762,-0.614134
3.337,0.0130621,-0.615782
3.338,0.0124463,-0.617349
3.339,0.011829,-0.618834
3.34,0.0112101,-0.620236
3.341,0.0105899,-0.621555
3.342,0.00996833,-0.622789
3.343,0.00934554,-0.623938
3.344,0.0087216,-0.625002
3.345,0.0080966,-0.625979
3.346,0.00747062,-0.626869
3.347,0.00684375,-0.627672
3.348,0.00621608,-0.628386
3.349,0.00558769,-0.629011
3.35,0.00495868,-0.629546
3.351,0.00432914,-0.629991
3.352,0.00369915,-0.630345
3.353,0.0030688,-0.630608
3.354,0.00243819,-0.630778
3.355,0.00180742,-0.630856
3.356,0.00117656,-0.63084
3.357,0.000545719,-0.630731
3.358,-8.50119e-05,-0.630527
3.359,-0.000715539,-0.630228
3.36,-0.00134577,-0.629834
3.361,-0.0019756,-0.629344
3.362,-0.00260494,-0.628757
3.363,-0.0032337,-0.628073
3.364,-0.00386177,-0.627292
3.365,-0.00448907,-0.626413
3.366,-0.00511548,-0.625435
3.367,-0.00574091,-0.624359
3.368,-0.00636527,-0.623184
3.369,-0.00698846,-0.621909
3.37,-0.00761037,-0.620534
3.371,-0.0082309,-0.619059
3.372,-0.00884996,-0.617484
3.373,-0.00946744,-0.615808
3.374,-0.0100833,-0.614031
3.375,-0.0106973,-0.612152
3.376,-0.0113094,-0.610171
3.377,-0.0119196,-0.608089
3.378,-0.0125277,-0.605905
3.379,-0.0131336,-0.603618
3.38,-0.0137372,-0.60123
3.381,-0.0143384,-0.598738
3.382,-0.0149372,-0.596144
3.383,-0.0155333,-0.593448
3.384,-0.0161268,-0.590648
3.385,-0.0167174,-0.587746
3.386,-0.0173052,-0.584741
3.387,-0.0178899,-0.581634
3.388,-0.0184715,-0.578423
3.389,-0.01905,-0.57511
3.39,-0.0196251,-0.571695
3.391,-0.0201968,-0.568177
3.392,-0.020765,-0.564556
3.393,-0.0213295,-0.560834
3.394,-0.0218903,-0.55701
3.395,-0.0224474,-0.553084
3.396,-0.0230004,-0.549057
3.397,-0.0235495,-0.544929
3.398,-0.0240944,-0.540699
3.399,-0.0246351,-0.53637
3.4,-0.0251715,-0.531941
3.401,-0.0257034,-0.527411
3.402,-0.0262308,-0.522783
3.403,-0.0267536,-0.518056
3.404,-0.0272717,-0.513231
3.405,-0.0277849,-0.508308
3.406,-0.0282932,-0.503289
3.407,-0.0287965,-0.498172
3.408,-0.0292947,-0.49296
3.409,-0.0297876,-0.487653
3.41,-0.0302753,-0.482251
3.411,-0.0307575,-0.476755
3.412,-0.0312343,-0.471167
3.413,-0.0317055,-0.465486
3.414,-0.032171,-0.459714
3.415,-0.0326307,-0.453851
3.416,-0.0330845,-0.447898
3.417,-0.0335324,-0.441857
3.418,-0.0339743,-0.435728
3.419,-0.03441,-0.429512
3.42,-0.0348395,-0.42321
3.421,-0.0352627,-0.416823
3.422,-0.0356795,-0.410353
3.423,-0.0360899,-0.403799
3.424,-0.0364937,-0.397165
3.425,-0.0368909,-0.39045
3.426,-0.0372813,-0.383655
3.427,-0.037665,-0.376783
3.428,-0.0380418,-0.369834
3.429,-0.0384116,-0.36281
3.43,-0.0387744,-0.355711
3.431,-0.0391301,-0.34854
3.432,-0.0394786,-0.341297
3.433,-0.0398199,-0.333984
3.434,-0.0401539,-0.326602
3.435,-0.0404805,-0.319153
3.436,-0.0407997,-0.311639
3.437,-0.0411113,-0.30406
3.438,-0.0414154,-0.296419
3.439,-0.0417118,-0.288716
3.44,-0.0420005,-0.280954
3.441,-0.0422815,-0.273133
3.442,-0.0425546,-0.265256
3.443,-0.0428199,-0.257325
3.444,-0.0430772,-0.24934
3.445,-0.0433265,-0.241304
3.446,-0.0435678,-0.233219
3.447,-0.043801,-0.225085
3.448,-0.0440261,-0.216905
3.449,-0.044243,-0.20868
3.45,-0.0444517,-0.200413
3.451,-0.0446521,-0.192105
3.452,-0.0448442,-0.183758
3.453,-0.045028,-0.175373
3.454,-0.0452034,-0.166953
3.455,-0.0453703,-0.1585
3.456,-0.0455288,-0.150015
3.457,-0.0456788,-0.1415
3.458,-0.0458203,-0.132957
3.459,-0.0459533,-0.124388
3.46,-0.0460777,-0.115795
3.461,-0.0461935,-0.10718
3.462,-0.0463007,-0.0985451
3.463,-0.0463992,-0.0898916
3.464,-0.0464891,-0.0812218
3.465,-0.0465703,-0.0725377
3.466,-0.0466429,-0.0638412
3.467,-0.0467067,-0.0551343
3.468,-0.0467618,-0.046419
3.469,-0.0468082,-0.0376972
3.47,-0.0468459,-0.028971
3.471,-0.0468749,-0.0202423
3.472,-0.0468952,-0.011513
3.473,-0.0469067,-0.00278521
3.474,-0.0469095,0.00593914
3.475,-0.0469035,0.0146581
3.476,-0.0468889,0.0233696
3.477,-0.0468655,0.0320718
3.478,-0.0468334,0.0407626
3.479,-0.0467927,0.0494402
3.48,-0.0467432,0.0581026
3.481,-0.0466851,0.0667478
3.482,-0.0466184,0.0753738
3.483,-0.046543,0.0839789
3.484,-0.046459,0.092561
3.485,-0.0463665,0.101118
3.486,-0.0462653,0.109649
3.487,-0.0461557,0.118151
3.488,-0.0460375,0.126622
3.489,-0.0459109,0.135061
3.49,-0.0457758,0.143466
3.491,-0.0456324,0.151835
3.492,-0.0454805,0.160166
3.493,-0.0453204,0.168458
3.494,-0.0451519,0.176708
3.495,-0.0449752,0.184915
3.496,-0.0447903,0.193077
3.497,-0.0445972,0.201193
3.498,-0.044396,0.20926
3.499,-0.0441868,0.217277
3.5,-0.0439695,0.225243
3.501,-0.0437443,0.233156
3.502,-0.0435111,0.241014
3.503,-0.0432701,0.248815
3.504,-0.0430213,0.256558
3.505,-0.0427647,0.264242
3.506,-0.0425005,0.271865
3.507,-0.0422286,0.279426
3.508,-0.0419492,0.286922
3.509,-0.0416623,0.294353
3.51,-0.0413679,0.301718
3.511,-0.0410662,0.309014
3.512,-0.0407572,0.31624
3.513,-0.0404409,0.323396
3.514,-0.0401175,0.33048
3.515,-0.0397871,0.33749
3.516,-0.0394496,0.344426
3.517,-0.0391051,0.351285
3.518,-0.0387539,0.358068
3.519,-0.0383958,0.364772
3.52,-0.038031,0.371398
3.521,-0.0376596,0.377942
3.522,-0.0372817,0.384406
3.523,-0.0368973,0.390786
3.524,-0.0365065,0.397084
3.525,-0.0361094,0.403296
3.526,-0.0357061,0.409424
3.527,-0.0352967,0.415465
3.528,-0.0348812,0.421418
3.529,-0.0344598,0.427284
3.53,-0.0340325,0.433061
3.531,-0.0335994,0.438748
3.532,-0.0331607,0.444345
3.533,-0.0327164,0.449851
3.534,-0.0322665,0.455264
3.535,-0.0318112,0.460586
3.536,-0.0313507,0.465814
3.537,-0.0308848,0.470948
3.538,-0.0304139,0.475988
3.539,-0.0299379,0.480933
3.54,-0.029457,0.485783
3.541,-0.0289712,0.490537
3.542,-0.0284807,0.495195
3.543,-0.0279855,0.499756
3.544,-0.0274857,0.504219
3.545,-0.0269815,0.508585
3.546,-0.0264729,0.512854
3.547,-0.02596,0.517024
3.548,-0.025443,0.521096
3.549,-0.0249219,0.525069
3.55,-0.0243969,0.528943
3.551,-0.0238679,0.532718
3.552,-0.0233352,0.536393
3.553,-0.0227988,0.539969
3.554,-0.0222588,0.543446
3.555,-0.0217154,0.546823
3.556,-0.0211686,0.5501
3.557,-0.0206185,0.553278
3.558,-0.0200652,0.556355
3.559,-0.0195088,0.559333
3.56,-0.0189495,0.562211
3.561,-0.0183873,0.564989
3.562,-0.0178223,0.567668
3.563,-0.0172546,0.570247
3.564,-0.0166844,0.572727
3.565,-0.0161117,0.575107
3.566,-0.0155365,0.577389
3.567,-0.0149592,0.579571
3.568,-0.0143796,0.581655
3.569,-0.0137979,0.58364
3.57,-0.0132143,0.585527
3.571,-0.0126288,0.587316
3.572,-0.0120414,0.589008
3.573,-0.0114524,0.590602
3.574,-0.0108618,0.592099
3.575,-0.0102697,0.593499
3.576,-0.00967624,0.594803
3.577,-0.00908144,0.596011
3.578,-0.00848543,0.597123
3.579,-0.0078883,0.598141
3.58,-0.00729016,0.599063
3.581,-0.0066911,0.599892
3.582,-0.00609121,0.600626
3.583,-0.00549058,0.601267
3.584,-0.00488932,0.601815
3.585,-0.0042875,0.602271
3.586,-0.00368523,0.602635
3.587,-0.00308259,0.602908
3.588,-0.00247969,0.60309
3.589,-0.0018766,0.603181
3.59,-0.00127342,0.603183
3.591,-0.000670232,0.603096
3.592,-6.71362e-05,0.60292
3.593,0.000535784,0.602656
3.594,0.00113844,0.602305
3.595,0.00174075,0.601868
3.596,0.00234261,0.601344
3.597,0.00294396,0.600734
3.598,0.00354469,0.60004
3.599,0.00414473,0.599262
3.6,0.00474399,0.5984
3.601,0.00534239,0.597455
3.602,0.00593985,0.596428
